,user_id,country
5642,2562832,US
5643,11333561,US
5644,1179650,US
5645,4034227,US
5646,3081722,US
5647,1380067,US
5648,50448,US
5649,974210,US
5650,41071679,US
5651,864675,US
5652,14701283,US
5654,7302570,US
5655,430751,US
5656,23133809,US
5657,5126172,US
5658,83180,US
5659,251943,US
5660,7377888,US
5661,4365117,US
5662,2281988,US
5663,3849903,US
5664,59802997,US
5665,63674323,US
5666,1125613,US
5667,21960265,US
5668,5912889,US
5669,21651564,US
5670,1892441,US
5673,71205929,US
5674,30750347,US
5675,970632,US
5678,5328566,US
5679,782114,US
5680,647191,US
5683,35921264,US
6085,139234958,AU
6086,162223745,AU
6087,53674979,AU
6088,17291768,AU
6089,132249671,AU
6090,58567086,AU
6091,49278608,AU
6092,15445126,AU
6093,25128453,AU
6094,139488968,AU
6095,75770976,AU
6096,31722652,AU
6097,1548610,AU
6098,73347102,AU
6099,162561841,AU
6100,3957090,AU
6101,162371163,AU
6102,70181266,AU
6104,157323587,AU
6105,153517425,AU
6107,162455323,AU
6108,119816488,AU
6109,11635439,AU
6110,153848565,AU
6111,154211743,AU
6112,43506048,AU
6113,75981893,AU
6114,71982045,AU
6116,162535873,AU
6117,36272071,AU
6118,32008357,AU
6119,158917781,AU
6120,151347158,AU
6121,121418938,AU
6122,161999527,AU
6123,15159201,AU
6124,139639551,AU
6126,7306043,AU
6127,56424484,AU
6128,93182794,AU
6129,162520917,AU
6130,130390115,AU
6131,48459568,AU
6132,83029288,AU
6133,35223567,AU
6134,100209583,AU
6135,138905140,AU
6136,143471761,AU
6137,35958256,AU
6138,147896363,AU
6139,1145499,AU
6140,5799046,AU
6141,77027357,AU
6144,119604806,AU
6145,155901442,AU
6146,144310600,AU
6150,155349763,AU
6151,29033144,AU
6153,132163746,AU
6156,78434936,AU
6157,14530421,AU
6158,146940660,AU
6159,104835176,AU
6160,153003352,AU
6161,12006214,AU
6162,111852317,AU
6163,127687984,AU
6164,128707396,AU
6166,30863491,AU
6168,95509136,AU
6169,128298,AU
6170,89779985,AU
6172,154323603,AU
6173,6489740,AU
6174,3792585,AU
6175,161379749,AU
6176,24491793,AU
6177,51772455,AU
6178,82383848,AU
6179,7868038,AU
6180,83868624,AU
6182,135982728,AU
6184,49110590,AU
6186,10096426,AU
6187,9100170,AU
6192,9509750,AU
6193,161770606,AU
6198,162128762,AU
6200,68686405,AU
6203,161861034,AU
6207,25538258,AU
6212,28708517,AU
6213,10435775,AU
6215,140181250,AU
6217,38912161,AU
6219,138911767,AU
6220,84756518,AU
6222,21697839,AU
6223,92034339,AU
6225,120874620,AU
6226,156205817,AU
6231,161913671,AU
6235,161131333,AU
6236,151966337,AU
6237,114383165,AU
6238,21610886,AU
6241,40025374,AU
6244,72020884,AU
6245,57393272,AU
6247,156462301,AU
6248,43838940,AU
6249,3316351,AU
6250,150160241,AU
6251,58170,AU
6253,9185879,AU
6254,94021982,AU
6256,132765744,AU
6257,120674709,AU
6262,29281984,AU
6268,3982782,AU
6270,159921954,AU
6273,39983335,AU
6274,5861169,AU
6276,139151403,AU
6278,123411234,AU
6279,143566505,AU
6280,108075150,AU
6287,1097242,AU
6290,119587006,AU
6298,23055103,AU
6300,103003158,AU
6307,30896044,AU
6309,143267994,AU
6310,74016992,AU
6311,30674679,AU
6315,123532509,AU
6319,6815806,AU
6323,40976149,AU
6324,108691675,AU
6330,34547425,AU
6331,90895912,AU
6332,137486761,AU
6338,52679789,AU
6339,12008816,AU
6340,16968146,AU
6341,96903733,AU
6342,1969357,AU
6344,15431964,AU
6346,61536413,AU
6349,106807784,AU
6350,53263533,AU
6351,63519302,AU
6352,21920749,AU
6353,7264121,AU
6358,8112511,AU
6361,39474298,AU
6363,12171404,AU
6366,4926418,AU
6367,17571543,AU
6370,110150978,AU
6372,128647088,AU
6374,93518705,AU
6375,61015108,AU
6376,119767465,AU
6378,42939200,AU
6379,49250467,AU
6381,140672230,AU
6382,142489341,AU
6383,4297726,AU
6384,3161958,AU
6395,308707,AU
6397,1758411,AU
6399,40970206,AU
6401,4569859,AU
6405,38117634,AU
6407,5503833,AU
6410,2268493,AU
6411,54513989,AU
6412,5581493,AU
6421,43253847,AU
6422,1104010,AU
6427,3913428,AU
6428,51465228,AU
6429,20054377,AU
6430,7397666,AU
6431,21656864,AU
6432,51473275,AU
6435,1745684,AU
6437,3206170,AU
6439,1586916,AU
6442,23494569,AU
6443,3491554,AU
6444,5405063,AU
6446,69625028,AU
6448,27797091,AU
6449,5882742,AU
6450,5930747,AU
6454,37085086,AU
6455,12723605,AU
6457,4791172,AU
6459,4641407,AU
6461,27458399,AU
6462,5494482,AU
6465,67485868,AU
6467,19209385,AU
6468,5731291,AU
6470,12062194,AU
6472,4297611,AU
6473,31302654,AU
6474,31339310,AU
6475,5571087,AU
6476,16095680,AU
6479,1939350,AU
6481,162915,AU
6482,40187959,AU
6483,8076934,AU
6486,128799113,SC
6488,148659740,SC
6500,137189404,SC
6501,77271875,SC
6502,133120986,SC
6504,32970809,SC
6505,148363213,SC
6506,58699337,SC
6508,151007464,SC
6509,78028190,SC
6510,61743870,SC
6511,110503865,SC
6512,151289399,SC
6515,143714650,SC
6516,84798373,SC
6517,143953168,SC
6518,149775617,SC
6519,89203252,SC
6520,32694349,SC
6523,128137421,SC
6524,135491834,SC
6525,146823267,SC
6526,132568176,SC
6541,37530832,SC
6545,108236774,SC
6546,44020974,SC
6547,33595012,SC
6548,91121795,SC
6550,81030276,SC
6551,101425520,SC
6553,92180847,SC
6554,56344271,SC
6555,92736737,SC
6556,104014026,SC
6557,116806545,SC
6559,74845627,SC
6560,25130395,SC
6561,85603225,SC
6562,16487359,SC
6565,18805759,SC
6567,44102105,SC
6569,116128052,SC
6571,124384141,SC
6572,95293200,SC
6574,42529304,SC
6576,60160395,SC
6578,24525042,SC
6580,45128898,SC
6582,90589011,SC
6583,116678207,SC
6584,83930688,SC
6585,134407417,SC
6586,67785584,SC
6587,68786793,SC
6588,133118715,SC
6589,30653637,SC
6590,82655846,SC
6592,103738302,SC
6600,105234269,SC
6601,28028614,SC
6602,135111447,SC
6603,80725025,SC
6604,127524141,SC
6606,67391893,SC
6607,74991796,SC
6608,66019269,SC
6609,106823566,SC
6610,118359590,SC
6611,89944274,SC
6612,85038495,SC
6616,44116477,SC
6617,72704029,SC
6618,86484265,SC
6619,93706593,SC
6621,24304848,SC
6622,101812878,SC
6623,15284112,SC
6624,52091811,SC
6626,20633022,SC
6627,26753223,NZ
6628,60091671,NZ
6629,156569255,NZ
6631,13129396,NZ
6632,12473208,NZ
6633,157888906,NZ
6634,132882054,NZ
6637,127032387,NZ
6638,29107495,NZ
6640,54013146,NZ
6641,16240899,NZ
6642,149145851,NZ
6646,15774191,NZ
6647,25911050,NZ
6649,148025941,NZ
6650,71348562,NZ
6651,133260994,NZ
6653,24341755,NZ
6655,162632552,NZ
6656,109016925,NZ
6659,96986807,NZ
6660,115850518,NZ
6662,20712147,NZ
6665,140448583,NZ
6667,134638478,NZ
6669,96792327,NZ
6671,42236679,NZ
6672,56028944,NZ
6673,81026404,NZ
6674,63812141,NZ
6675,15955049,NZ
6676,153155740,NZ
6678,37986493,NZ
6679,162484376,NZ
6680,157638617,NZ
6681,160965957,NZ
6682,127679706,NZ
6684,150144964,NZ
6685,162025985,NZ
6687,97916422,NZ
6688,149896736,NZ
6689,135721235,NZ
6691,109415280,NZ
6692,148564884,NZ
6693,27240611,NZ
6694,66164269,NZ
6695,24565325,NZ
6696,121969267,NZ
6697,56204341,NZ
6698,158566646,NZ
6700,140759592,NZ
6702,22421190,NZ
6703,80346806,NZ
6704,85753034,NZ
6705,17071657,NZ
6706,128048282,NZ
6707,76705679,NZ
6708,75290039,NZ
6709,84234710,NZ
6710,75090573,NZ
6712,811733,NZ
6713,108136336,NZ
6714,7042046,NZ
6715,2265006,NZ
6716,1801560,NZ
6717,149411923,NZ
6718,119865295,NZ
6719,58855827,NZ
6720,29347746,NZ
6721,92608079,NZ
6722,142117557,NZ
6723,43969073,NZ
6725,9296671,NZ
6726,149147347,NZ
6728,94966230,NZ
6731,158253052,NZ
6741,54447295,NZ
6742,3205796,NZ
6744,109369347,NZ
6746,157146017,NZ
6747,161581994,NZ
6751,87518892,NZ
6752,153113635,NZ
6753,82997342,NZ
6758,142479077,NZ
6760,16034502,NZ
6761,123395816,NZ
6773,139476661,NZ
6778,5150803,NZ
6779,24386108,NZ
6780,115167944,NZ
6782,7054567,NZ
6783,131221406,NZ
6786,161959353,NZ
6787,108692131,NZ
6792,85588474,NZ
6793,4997072,NZ
6797,145758740,NZ
6804,108243494,NZ
6808,67260312,NZ
6809,53409779,NZ
6810,105529251,NZ
6812,39823196,NZ
6813,82396237,NZ
6814,156160753,NZ
6816,127213463,NZ
6817,55974660,NZ
6819,157774610,NZ
6823,100604874,NZ
6824,150362479,NZ
6826,143260244,NZ
6832,8724605,NZ
6845,85931080,NZ
6850,13733351,NZ
6854,148819196,NZ
6859,26567395,NZ
6860,145753507,NZ
6869,16971873,NZ
6882,49354500,NZ
6883,3357770,NZ
6884,39624594,NZ
6885,56034639,NZ
6887,80411415,NZ
6890,31372764,NZ
6893,52898670,NZ
6895,61787055,NZ
6896,2086683,NZ
6903,30724127,NZ
6909,139331176,NZ
6911,105003147,NZ
6912,9033829,NZ
6914,6669511,NZ
6916,3301201,NZ
6919,45149199,NZ
6920,110905526,NZ
6921,25354161,NZ
6923,115462637,NZ
6925,75758787,NZ
6926,121012701,NZ
6927,4883981,IE
6930,162073750,IE
6931,90957964,IE
6934,149168250,IE
6936,136821336,IE
6939,74175629,IE
6941,126065823,IE
6942,144410197,IE
6943,109919467,IE
6944,15615404,IE
6945,15541206,IE
6947,131226277,IE
6952,63133530,IE
6953,150446868,IE
6954,50780853,IE
6955,162363635,IE
6956,146446939,IE
6957,113871352,IE
6959,145156523,IE
6960,158266208,IE
6964,5719671,IE
6965,162646077,IE
6966,161614861,IE
6967,91951997,IE
6968,160924291,IE
6969,131576351,IE
6971,10755513,IE
6972,161355225,IE
6974,162406784,IE
6975,144620604,IE
6977,13292882,IE
6979,97853283,IE
6981,77031659,IE
6982,159547922,IE
6984,8088977,IE
6985,160122052,IE
6986,54566988,IE
6987,27539147,IE
6988,65746093,IE
6990,150633310,IE
6991,48043395,IE
6992,150069550,IE
6993,63352184,IE
6995,10299895,IE
6996,7066516,IE
7000,8625556,IE
7001,66744854,IE
7002,41889721,IE
7003,161921865,IE
7004,30732904,IE
7005,7574329,IE
7007,115187525,IE
7008,130396238,IE
7009,31529037,IE
7010,18772493,IE
7011,158436770,IE
7012,31463270,IE
7014,28949651,IE
7015,50476656,IE
7016,42731263,IE
7017,76298626,IE
7018,154146255,IE
7019,36866124,IE
7020,129788681,IE
7021,72746374,IE
7025,5716903,IE
7026,91357078,IE
7035,7353588,IE
7036,161392301,IE
7045,98242795,IE
7047,137354545,IE
7052,162023565,IE
7053,155036913,IE
7065,9844326,IE
7066,81641645,IE
7072,158698228,IE
7076,50461373,IE
7079,34107414,IE
7080,30510148,IE
7081,107944074,IE
7082,150847276,IE
7083,23965227,IE
7087,30820013,IE
7089,153201353,IE
7090,115376004,IE
7093,158516384,IE
7094,10226094,IE
7098,15763239,IE
7100,26571839,IE
7102,123978716,IE
7103,20195004,IE
7109,158016143,IE
7113,160273247,IE
7114,143247274,IE
7117,53677031,IE
7119,5126955,IE
7121,143517681,IE
7122,32595207,IE
7126,161963193,IE
7132,32878221,IE
7140,35182792,IE
7157,147215547,IE
7161,29416538,IE
7162,5884312,IE
7168,116414738,IE
7173,47660964,IE
7180,32272031,IE
7181,72856749,IE
7182,55234944,IE
7184,53324945,IE
7187,35653101,IE
7190,106335711,IE
7195,147955640,IE
7196,51558713,IE
7199,130955657,IE
7202,148191286,IE
7206,124692109,IE
7208,46730430,IE
7211,143480299,IE
7214,44531052,IE
7215,26467446,IE
7217,39820199,IE
7219,57425803,IE
7224,128745564,IE
7225,140780067,IE
7226,17104595,IE
7247,11466564,IE
7250,7218978,IE
7254,5111374,IE
7256,4372620,IE
7261,13896454,IE
7263,5982358,IE
7270,27064348,IE
7271,6166919,IE
7277,13555245,IE
7280,73970694,IE
7281,29997038,IE
7286,3611893,IE
7287,2198142,IE
7290,14991126,IE
7291,19617102,IE
7295,2363940,IE
7298,1074356,IE
7300,18614347,IE
7303,58377858,IE
7305,8587003,IE
7310,16526940,IE
7314,50131418,IE
7319,7869817,IE
7320,58011491,IE
7321,5922529,IE
7322,21310209,IE
7324,7046869,IE
7325,17077189,IE
7326,10655649,IE
7327,10040173,GB
7328,48420115,GB
7330,121204111,GB
7331,9914449,GB
7332,48546956,GB
7333,138082876,GB
7334,134830588,GB
7336,154489512,GB
7337,11746388,GB
7338,31778097,GB
7340,150906154,GB
7341,130440314,GB
7342,144022996,GB
7343,119976199,GB
7344,127659806,GB
7345,158166702,GB
7346,122605459,GB
7347,84736430,GB
7348,162506419,GB
7349,110163991,GB
7350,50325421,GB
7351,85722895,GB
7353,67191155,GB
7354,7723041,GB
7355,150866724,GB
7356,128354951,GB
7357,71833548,GB
7358,130643878,GB
7359,134911151,GB
7361,94901840,GB
7362,151749324,GB
7363,91690277,GB
7364,146007557,GB
7365,77302200,GB
7366,60725431,GB
7367,61602573,GB
7368,155106530,GB
7369,53719031,GB
7370,162459824,GB
7371,63218171,GB
7372,156180348,GB
7373,149285490,GB
7374,20353481,GB
7375,157212298,GB
7376,61900508,GB
7377,162511989,GB
7378,107654154,GB
7379,77400758,GB
7380,153673242,GB
7381,75362433,GB
7382,58513167,GB
7383,77697206,GB
7384,134147228,GB
7386,66081992,GB
7387,24495694,GB
7388,84811084,GB
7389,95111764,GB
7390,57456601,GB
7391,33954158,GB
7392,4340125,GB
7393,55859150,GB
7394,25937311,GB
7395,112953428,GB
7396,134608139,GB
7397,15385541,GB
7398,53483800,GB
7399,45941923,GB
7400,155066291,GB
7401,7270869,GB
7402,47889638,GB
7403,54973787,GB
7404,16262931,GB
7405,272081,GB
7406,8631426,GB
7407,123715572,GB
7409,23262236,GB
7410,128920396,GB
7411,158171132,GB
7412,32020643,GB
7415,128318760,GB
7416,97849434,GB
7417,82353322,GB
7418,24403208,GB
7419,1525599,GB
7420,162502356,GB
7421,45877154,GB
7422,20255012,GB
7423,51479064,GB
7425,120324723,GB
7426,12686448,GB
7431,109938070,GB
7432,42267179,GB
7436,91434692,GB
7442,83416620,GB
7443,16146676,GB
7444,157782598,GB
7446,78583154,GB
7450,88935132,GB
7455,15999633,GB
7457,8887950,GB
7460,150704904,GB
7463,49357135,GB
7468,55073304,GB
7469,162151574,GB
7471,79932807,GB
7473,104974907,GB
7474,41727319,GB
7479,92995244,GB
7480,115334291,GB
7483,34487997,GB
7486,97254821,GB
7487,60623135,GB
7488,19290780,GB
7494,59044232,GB
7495,42028968,GB
7496,152289318,GB
7498,45974535,GB
7500,31526841,GB
7502,7168924,GB
7504,161648070,GB
7505,121600397,GB
7508,161700107,GB
7509,44004632,GB
7510,147219476,GB
7511,88100644,GB
7512,57535855,GB
7513,5866774,GB
7515,140689642,GB
7516,117979369,GB
7517,40302269,GB
7518,117193123,GB
7519,70472223,GB
7520,161540917,GB
7521,6951494,GB
7522,49861138,GB
7523,115123441,GB
7524,22573479,GB
7525,74270867,GB
7526,115271651,GB
7528,27725304,GB
7534,138889413,GB
7538,40096019,GB
7539,118932215,GB
7548,98493475,GB
7552,97619160,GB
7554,25890676,GB
7557,143123679,GB
7572,56183914,GB
7573,16307856,GB
7580,95030333,GB
7582,35270742,GB
7585,27131866,GB
7587,84752636,GB
7593,51290761,GB
7598,31313415,GB
7600,54826165,GB
7601,18643268,GB
7603,36445640,GB
7604,43397164,GB
7606,3705048,GB
7607,90828740,GB
7609,71869225,GB
7611,11902133,GB
7612,53483998,GB
7613,38841409,GB
7615,43020486,GB
7616,25125314,GB
7617,88031475,GB
7618,89165392,GB
7620,141118213,GB
7621,7086512,GB
7624,64250749,GB
7625,6197122,GB
7626,29174367,GB
7633,67469990,GB
7635,33471202,GB
7639,7997643,GB
7641,59337098,GB
7648,27449444,GB
7650,5455280,GB
7656,17446916,GB
7658,5866692,GB
7659,1740824,GB
7660,14568025,GB
7661,1768003,GB
7663,5859680,GB
7664,9010166,GB
7665,6023286,GB
7666,22317001,GB
7667,3426724,GB
7668,2641352,GB
7669,43669749,GB
7671,10679154,GB
7672,27612853,GB
7674,19638210,GB
7675,5845970,GB
7679,5801320,GB
7681,42437669,GB
7687,5837456,GB
7690,1054964,GB
7693,14201049,GB
7695,4431436,GB
7697,16723983,GB
7698,40514335,GB
7699,56491386,GB
7700,20356542,GB
7701,10637613,GB
7703,48750300,GB
7705,4854532,GB
7708,4165744,GB
7709,27541024,GB
7710,69631016,GB
7711,47753971,GB
7712,313206,GB
7713,5271574,GB
7715,18185189,GB
7716,4023864,GB
7720,10246637,GB
7721,3868340,GB
7722,40975909,GB
7723,49752944,GB
7728,150797442,SG
7730,74661220,SG
7731,27510253,SG
7732,7468171,SG
7734,45781006,SG
7735,149335218,SG
7738,38876836,SG
7739,107924841,SG
7740,370851,SG
7741,60466373,SG
7742,115053084,SG
7744,95452377,SG
7745,161260219,SG
7748,100800596,SG
7751,52076322,SG
7752,129858078,SG
7754,131831899,SG
7756,6114873,SG
7757,140330279,SG
7758,153130570,SG
7759,135332019,SG
7760,162252785,SG
7761,152897286,SG
7762,74406369,SG
7763,131850204,SG
7764,140618233,SG
7765,47370244,SG
7766,54280691,SG
7767,140756412,SG
7768,162302614,SG
7769,46433039,SG
7770,135818855,SG
7772,141020470,SG
7773,68579014,SG
7774,162392162,SG
7776,96930577,SG
7777,4953150,SG
7778,6066913,SG
7780,140167614,SG
7781,10742459,SG
7782,158905650,SG
7784,27775106,SG
7785,5909086,SG
7786,106255197,SG
7787,97927148,SG
7788,139717157,SG
7789,109192261,SG
7790,33020314,SG
7791,18227679,SG
7792,64498354,SG
7793,151846327,SG
7794,106959482,SG
7795,49196,SG
7796,112413410,SG
7797,136807730,SG
7798,59497659,SG
7799,154836263,SG
7800,13099464,SG
7801,162160321,SG
7802,53207094,SG
7803,8296018,SG
7804,68102061,SG
7805,127986606,SG
7806,14308087,SG
7807,11607330,SG
7808,24828452,SG
7809,110587969,SG
7810,27507999,SG
7811,115523489,SG
7812,20410145,SG
7813,9140034,SG
7814,106964477,SG
7815,162373320,SG
7816,4566871,SG
7817,145034631,SG
7818,47960713,SG
7819,147989074,SG
7820,82377444,SG
7821,21154973,SG
7822,12621895,SG
7823,132153880,SG
7829,149802490,SG
7833,38918026,SG
7841,157477507,SG
7847,43634383,SG
7850,9442421,SG
7851,48865170,SG
7855,143032541,SG
7857,131065882,SG
7859,153916327,SG
7863,149278070,SG
7867,161585739,SG
7869,156784096,SG
7875,50920091,SG
7877,41423735,SG
7881,23106252,SG
7883,85683193,SG
7886,113919563,SG
7888,161590284,SG
7889,160498499,SG
7890,76724667,SG
7895,46705485,SG
7896,148277404,SG
7897,137936475,SG
7898,23382608,SG
7899,90324573,SG
7902,140442175,SG
7904,8179883,SG
7906,132754219,SG
7908,140122159,SG
7911,15042782,SG
7915,37431041,SG
7916,21576169,SG
7918,71287734,SG
7922,161327464,SG
7923,151295181,SG
7924,59197302,SG
7944,142914538,SG
7954,15643660,SG
7957,140709275,SG
7964,93751882,SG
7967,39411722,SG
7970,142210893,SG
7972,19154725,SG
7974,40432899,SG
7978,135723299,SG
7979,143382099,SG
7984,23768899,SG
7986,57508077,SG
7988,116614942,SG
7991,136563265,SG
7993,130212328,SG
7998,32415957,SG
8001,75975140,SG
8004,141886924,SG
8006,25923603,SG
8009,18955773,SG
8010,37633898,SG
8016,29327705,SG
8019,144406316,SG
8020,135220626,SG
8021,61081363,SG
8024,150797701,SG
8026,10525717,SG
8032,9220371,SG
8036,13449629,SG
8039,4671848,SG
8049,81983822,SG
8051,17089407,SG
8057,25131,SG
8058,5597940,SG
8062,41900059,SG
8063,37700681,SG
8065,34011173,SG
8070,2924611,SG
8072,295746,SG
8074,5925382,SG
8075,14755624,SG
8078,5978625,SG
8080,5897395,SG
8082,49515252,SG
8086,3957022,SG
8087,32306528,SG
8091,5203954,SG
8093,45732065,SG
8097,4368718,SG
8098,3446440,SG
8099,48380648,SG
8103,36524004,SG
8104,15482602,SG
8105,959320,SG
8107,2925473,SG
8112,4981236,SG
8113,6015137,SG
8114,27385289,SG
8115,10323799,SG
8116,16143820,SG
8117,744514,SG
8123,24674505,SG
8125,47771249,SG
8527,101395658,DO
8531,161346123,DO
8534,132533458,DO
8535,60140160,DO
8536,135762317,DO
8541,149160149,DO
8542,105839057,DO
8546,76008097,DO
8548,141629348,DO
8549,135808410,DO
8550,33625919,DO
8554,3151482,DO
8555,30497920,DO
8557,114730345,DO
8558,151762872,DO
8559,140665109,DO
8560,65276792,DO
8561,142548730,DO
8562,144338812,DO
8563,40832094,DO
8564,145193374,DO
8566,162446091,DO
8567,55357809,DO
8568,162526662,DO
8569,119045446,DO
8570,5018984,DO
8571,137684710,DO
8573,146673604,DO
8574,26818159,DO
8575,157134721,DO
8576,90267251,DO
8578,7786224,DO
8579,24088658,DO
8581,160666945,DO
8582,118346425,DO
8583,492670,DO
8584,129895100,DO
8585,90167100,DO
8588,94458665,DO
8589,17649838,DO
8590,14156581,DO
8591,55273312,DO
8592,137178037,DO
8593,139243585,DO
8594,3990089,DO
8595,127303765,DO
8596,22083101,DO
8598,132682284,DO
8599,91858051,DO
8600,112611478,DO
8601,25838925,DO
8603,63315117,DO
8604,136070759,DO
8605,51375735,DO
8606,88316531,DO
8609,91238674,DO
8610,79901428,DO
8611,126096058,DO
8612,88948174,DO
8614,52972174,DO
8615,50748070,DO
8616,156479396,DO
8620,90164409,DO
8622,136845828,DO
8623,90028523,DO
8624,68962680,DO
8625,50663699,DO
8626,132629998,DO
8644,142190628,DO
8646,161442903,DO
8647,159484163,DO
8649,159181314,DO
8650,77365695,DO
8651,47305678,DO
8660,144278058,DO
8661,146438038,DO
8665,162261692,DO
8668,145180337,DO
8670,75832144,DO
8673,108258120,DO
8675,51124393,DO
8680,90654887,DO
8683,11348585,DO
8684,121858648,DO
8686,98016234,DO
8697,76024095,DO
8698,110679018,DO
8699,154359906,DO
8700,161467041,DO
8704,133905536,DO
8709,144219080,DO
8710,40562827,DO
8711,139230211,DO
8712,160923701,DO
8713,151179607,DO
8716,108422851,DO
8717,145235951,DO
8718,144179416,DO
8720,161490640,DO
8721,134083771,DO
8726,143340775,DO
8740,62849880,DO
8750,15220034,DO
8758,123822358,DO
8768,145214542,DO
8769,15036861,DO
8775,84468833,DO
8778,144909934,DO
8784,86895571,DO
8790,136955222,DO
8794,84569647,DO
8796,59989820,DO
8800,128341666,DO
8802,136850616,DO
8807,112715988,DO
8808,76276561,DO
8812,51252587,DO
8815,120607901,DO
8820,94270252,DO
8821,145738538,DO
8825,136778566,DO
8847,2064068,DO
8865,8346182,DO
8867,65647091,DO
8868,4735007,DO
8872,11043288,DO
8876,2140523,DO
8882,48197003,DO
8884,18307483,DO
8886,49119162,DO
8893,54628531,DO
8902,4989297,DO
8903,75642152,DO
8904,109072186,DO
8905,82376958,DO
8907,22532624,DO
8911,32049989,DO
8917,124528091,DO
8918,4760941,DO
8921,78079333,DO
8922,40867321,DO
8924,48790772,DO
8925,77103274,DO
8929,26817933,TT
8932,121295663,TT
8933,161148876,TT
8934,40954023,TT
8937,93349882,TT
8941,84689812,TT
8943,151181035,TT
8945,23318950,TT
8946,160180612,TT
8947,142630508,TT
8950,154319593,TT
8951,150631395,TT
8954,142392682,TT
8955,128048164,TT
8956,89183025,TT
8962,110134424,TT
8965,23024940,TT
8966,135006782,TT
8967,93472210,TT
8969,158915070,TT
8970,52274980,TT
8972,77344347,TT
8975,60451395,TT
8978,5003859,TT
8981,50183855,TT
8982,45375758,TT
8983,5508487,TT
8984,75052162,TT
8987,134511001,TT
8991,63599959,TT
8992,95893562,TT
8993,26550567,TT
8994,115632471,TT
8995,19956904,TT
8996,105467321,TT
9008,142705414,TT
9017,143548296,TT
9018,129561699,TT
9033,22694738,TT
9039,138844721,TT
9041,2467753,TT
9047,72268929,TT
9048,75668331,TT
9049,34204919,TT
9050,35530639,TT
9053,40533899,TT
9058,30087512,TT
9059,101089446,TT
9061,49505746,TT
9062,106616680,TT
9063,75904151,TT
9066,78028730,TT
9068,57066916,TT
9069,70631847,TT
9074,110229691,TT
9075,43428769,TT
9076,82496681,TT
9083,118218283,TT
9084,4947358,TT
9085,61696427,TT
9086,74944110,TT
9088,144777315,TT
9089,38625933,TT
9090,88982677,TT
9092,68562225,TT
9093,159152155,TT
9094,3807107,TT
9095,7932929,TT
9096,148586897,TT
9097,120206168,TT
9110,145111890,TT
9113,141686358,TT
9117,121317035,TT
9133,149481549,TT
9139,34525395,TT
9148,148357466,TT
9149,130195515,TT
9154,23155955,TT
9155,130556466,TT
9158,145135345,TT
9160,88076549,TT
9165,5821984,TT
9173,69100898,TT
9177,71025033,TT
9180,139316620,TT
9186,145785738,TT
9189,152094308,TT
9190,153943126,TT
9191,136441240,TT
9193,138447140,TT
9195,153072415,TT
9197,129238905,TT
9232,25592600,TT
9235,11282491,TT
9236,43758358,TT
9255,22723157,TT
9256,20112305,TT
9261,7912587,TT
9271,48641257,TT
9279,65753562,TT
9282,25066035,TT
9283,17960891,TT
9287,40783551,TT
9290,86794943,TT
9292,38562416,TT
9293,14828671,TT
9295,77447831,TT
9300,161510184,MT
9301,4704001,MT
9303,15876667,MT
9308,127606550,MT
9309,105813995,MT
9310,159827211,MT
9312,160150075,MT
9313,7344265,MT
9314,118716513,MT
9316,158765999,MT
9317,44166937,MT
9319,51594024,MT
9320,72088610,MT
9321,10104939,MT
9322,128764052,MT
9325,51633664,MT
9326,9592213,MT
9328,31257547,MT
9329,133156821,MT
9330,14470291,MT
9331,41763827,MT
9332,157595481,MT
9333,161122248,MT
9334,67055472,MT
9336,55497498,MT
9337,32898995,MT
9338,24818834,MT
9340,38176109,MT
9341,33781801,MT
9344,135207913,MT
9345,95761728,MT
9346,160053225,MT
9347,156913260,MT
9348,84722996,MT
9349,145581329,MT
9350,112141620,MT
9351,162461507,MT
9352,105552509,MT
9353,26459726,MT
9354,142569659,MT
9371,159368904,MT
9379,10435076,MT
9383,155106410,MT
9387,7224610,MT
9389,39587868,MT
9393,154270294,MT
9395,37453415,MT
9396,114182599,MT
9399,141696477,MT
9400,54781106,MT
9402,63776836,MT
9404,53141774,MT
9405,123550194,MT
9409,159499173,MT
9412,76306963,MT
9413,86175600,MT
9414,69378010,MT
9415,132298144,MT
9420,11414866,MT
9421,126672365,MT
9422,154754033,MT
9423,44320289,MT
9425,157358704,MT
9426,35819557,MT
9427,125252636,MT
9429,159418014,MT
9430,91133427,MT
9433,161878956,MT
9434,25555982,MT
9436,12789352,MT
9437,60936821,MT
9438,66893155,MT
9439,50986303,MT
9440,26859897,MT
9441,88996789,MT
9445,51400892,MT
9446,56827329,MT
9448,112452584,MT
9449,54349256,MT
9450,141987450,MT
9452,141995992,MT
9453,87034009,MT
9471,36233949,MT
9478,136230246,MT
9485,90998895,MT
9494,10321614,MT
9499,18032475,MT
9502,77645105,MT
9519,148064351,MT
9521,45684673,MT
9522,5894394,MT
9524,59598532,MT
9525,137599317,MT
9531,63179448,MT
9532,22592857,MT
9533,26042870,MT
9534,11440792,MT
9535,91920829,MT
9537,9074087,MT
9538,147539014,MT
9540,155818754,MT
9544,153844869,MT
9548,148092750,MT
9554,54202060,MT
9563,67534021,MT
9567,83648144,MT
9595,11581192,MT
9596,11221125,MT
9597,12141360,MT
9600,20688398,MT
9624,24496552,MT
9625,5009188,MT
9628,21398478,MT
9629,6162749,MT
9633,8693605,MT
9634,4016812,MT
